

[inf] t=4.17861,torque=-0.00317336,theta=1005.26,phi=1005.33,dtheta=-2.58253e-06,dphi=0.00197387,x=0.00637419,y=0.0855074
[inf] t=4.17974,torque=-0.00306272,theta=1005.26,phi=1005.33,dtheta=-1.92212e-06,dphi=-0.0227147,x=0.00636281,y=0.0855133
[inf] t=4.18082,torque=-0.00326278,theta=1005.26,phi=1005.33,dtheta=-1.41761e-06,dphi=0.0226101,x=0.00637413,y=0.0855071
[inf] t=4.18197,torque=-0.00321464,theta=1005.26,phi=1005.33,dtheta=-1.04424e-06,dphi=0.0110829,x=0.00637931,y=0.0854989
[inf] t=4.18313,torque=-0.00313995,theta=1005.26,phi=1005.33,dtheta=-7.57967e-07,dphi=-0.00593467,x=0.00637643,y=0.0855017
[inf] t=4.18426,torque=-0.0032132,theta=1005.26,phi=1005.33,dtheta=-5.57514e-07,dphi=0.0105744,x=0.00638251,y=0.0855093
[inf] t=4.18542,torque=-0.00315599,theta=1005.26,phi=1005.33,dtheta=-4.09719e-07,dphi=-0.00253491,x=0.00638124,y=0.0855099
[inf] t=4.1865,torque=-0.00314807,theta=1005.26,phi=1005.33,dtheta=-3.01241e-07,dphi=-0.00420637,x=0.00637897,y=0.0855089
[inf] t=4.18763,torque=-0.00322183,theta=1005.26,phi=1005.33,dtheta=-2.21599e-07,dphi=0.0123547,x=0.00638472,y=0.0854997
[inf] t=4.18874,torque=-0.00311202,theta=1005.26,phi=1005.33,dtheta=-1.65241e-07,dphi=-0.0125226,x=0.00637911,y=0.0855119
[inf] t=4.1898,torque=-0.00317073,theta=1005.26,phi=1005.33,dtheta=-1.21174e-07,dphi=0.000990957,x=0.00637921,y=0.0855063
[inf] t=4.19092,torque=-0.00311985,theta=1005.26,phi=1005.33,dtheta=-8.8879e-08,dphi=-0.010363,x=0.00637448,y=0.0855153
[inf] t=4.19209,torque=-0.00323836,theta=1005.26,phi=1005.33,dtheta=-6.52299e-08,dphi=0.0163772,x=0.0063825,y=0.0855084
[inf] t=4.19317,torque=-0.00310745,theta=1005.26,phi=1005.33,dtheta=-4.78194e-08,dphi=-0.0133386,x=0.00637539,y=0.0855063
[inf] t=4.19431,torque=-0.0031279,theta=1005.26,phi=1005.33,dtheta=-3.5037e-08,dphi=-0.00830893,x=0.00637131,y=0.0855097
[inf] t=4.19543,torque=-0.00314362,theta=1005.26,phi=1005.33,dtheta=-2.56743e-08,dphi=-0.00451221,x=0.00636945,y=0.0855162
[inf] t=4.19655,torque=-0.00315149,theta=1005.26,phi=1005.33,dtheta=-1.88012e-08,dphi=-0.00259955,x=0.00636747,y=0.0855079
[inf] t=4.19811,torque=-0.00316673,theta=1005.26,phi=1005.33,dtheta=-1.39875e-08,dphi=0.000884654,x=0.00636778,y=0.0855059
[inf] t=4.19882,torque=-0.00311814,theta=1005.26,phi=1005.33,dtheta=-1.03927e-08,dphi=-0.00995706,x=0.00636253,y=0.085505
[inf] t=4.19988,torque=-0.00310425,theta=1005.26,phi=1005.33,dtheta=-7.599e-09,dphi=-0.0126868,x=0.00635622,y=0.0855091
[inf] t=4.20121,torque=-0.00321479,theta=1005.26,phi=1005.33,dtheta=-5.6429e-09,dphi=0.0123603,x=0.00636236,y=0.085505
[inf] t=4.20248,torque=-0.00317074,theta=1005.26,phi=1005.33,dtheta=-4.1932e-09,dphi=0.00211566,x=0.00636294,y=0.085498
[inf] t=4.20332,torque=-0.00316612,theta=1005.26,phi=1005.33,dtheta=-3.12394e-09,dphi=0.00101129,x=0.00636429,y=0.0855091
[inf] t=4.20426,torque=-0.00318774,theta=1005.26,phi=1005.33,dtheta=-2.27737e-09,dphi=0.00578656,x=0.00636659,y=0.0854994
[inf] t=4.20532,torque=-0.00317309,theta=1005.26,phi=1005.33,dtheta=-1.65655e-09,dphi=0.00231829,x=0.00636826,y=0.0855056
[inf] t=4.20642,torque=-0.00314317,theta=1005.26,phi=1005.33,dtheta=-1.20514e-09,dphi=-0.00442143,x=0.00636559,y=0.0855007
[inf] t=4.20758,torque=-0.00318597,theta=1005.26,phi=1005.33,dtheta=-8.78826e-10,dphi=0.00525836,x=0.00636876,y=0.0855066
[inf] t=4.20869,torque=-0.00319725,theta=1005.26,phi=1005.33,dtheta=-6.55189e-10,dphi=0.00757979,x=0.00637231,y=0.0855011
[inf] t=4.20974,torque=-0.00311448,theta=1005.26,phi=1005.33,dtheta=-4.78543e-10,dphi=-0.0111071,x=0.0063672,y=0.0855102
[inf] t=4.21087,torque=-0.00321401,theta=1005.26,phi=1005.33,dtheta=-3.45029e-10,dphi=0.0114352,x=0.00637273,y=0.0855045
[inf] t=4.21205,torque=-0.00313632,theta=1005.26,phi=1005.33,dtheta=-2.49468e-10,dphi=-0.00626057,x=0.00636941,y=0.0855037
[inf] t=4.21317,torque=-0.00314476,theta=1005.26,phi=1005.33,dtheta=-1.74098e-10,dphi=-0.00415807,x=0.00636735,y=0.0855051
